MQ2,MQ3,MQ4,MQ6,MQ7,MQ8,MQ135
1.37279,0.85165,1.52117,0.57489,1.17629,2.18244,1.44654
1.37929,0.85503,1.52655,0.57427,1.17641,2.17469,1.44754
1.37679,0.85365,1.52555,0.57439,1.17704,2.18157,1.44917
1.37092,0.84878,1.5153,0.57477,1.16716,2.16807,1.43754
1.38117,0.8559,1.5278,0.57489,1.17591,2.18132,1.44604
1.38042,0.85728,1.5293,0.57502,1.17879,2.18207,1.44754
1.38479,0.85703,1.52867,0.57552,1.15991,2.12594,1.43967
1.37354,0.8499,1.51805,0.57489,1.16791,2.16444,1.43567
1.38404,0.85665,1.52855,0.57452,1.17679,2.18094,1.44704
1.38567,0.85778,1.5228,0.57489,1.17816,2.18232,1.44917
1.37604,0.8514,1.5173,0.57464,1.16879,2.16732,1.43879
1.37329,0.84928,1.5153,0.57439,1.16554,2.17844,1.44667
1.38592,0.8559,1.52855,0.57439,1.17579,2.18457,1.44854
1.38679,0.85753,1.52967,0.57539,1.17666,2.18132,1.44779
1.38642,0.85815,1.53155,0.57439,1.17941,2.18357,1.43542
1.37554,0.8489,1.51592,0.57439,1.16679,2.16657,1.43717
1.38742,0.85403,1.52392,0.57477,1.17491,2.18032,1.44829
1.38829,0.85515,1.53055,0.57389,1.17654,2.18094,1.45004
1.38004,0.84115,1.52067,0.57602,1.17154,2.16332,1.43817
1.37629,0.8484,1.51505,0.57589,1.16579,2.16544,1.43704
1.38792,0.85603,1.52955,0.57427,1.17529,2.18282,1.44829
1.38692,0.8549,1.52767,0.57327,1.17879,2.17932,1.44842
1.36779,0.85065,1.50517,0.57414,1.16904,2.16757,1.43817
1.37904,0.84815,1.51855,0.57552,1.16741,2.16382,1.43542
1.38817,0.8529,1.5258,0.57452,1.17429,2.18219,1.44842
1.38942,0.85415,1.52755,0.57502,1.17566,2.18344,1.44879
1.39129,0.85578,1.52517,0.57452,1.17629,2.17057,1.44117
1.37729,0.84765,1.51592,0.57427,1.16691,2.16419,1.43604
1.38854,0.8524,1.52667,0.57414,1.17366,2.18207,1.44654
1.39029,0.85328,1.52717,0.57564,1.17529,2.18357,1.44492
1.39117,0.85415,1.52755,0.57527,1.16941,2.14494,1.43154
1.37992,0.84715,1.51842,0.57564,1.16391,2.16407,1.43504
1.38829,0.85153,1.52567,0.57439,1.17416,2.18132,1.44454
1.39142,0.85278,1.52655,0.57514,1.17466,2.17932,1.44642
1.39192,0.85478,1.53005,0.57489,1.17654,2.17807,1.44592
1.37804,0.8474,1.51692,0.57514,1.16604,2.15819,1.43292
1.39054,0.85115,1.52592,0.57527,1.17254,2.17944,1.44267
1.39004,0.85215,1.5283,0.57502,1.17341,2.17594,1.44267
1.39279,0.8519,1.52767,0.57427,1.17429,2.16944,1.44554
1.38067,0.84465,1.51642,0.57589,1.16341,2.16169,1.43167
1.38842,0.85103,1.52742,0.57564,1.17204,2.17532,1.44217
1.39217,0.8514,1.52592,0.57414,1.17229,2.17944,1.44417
1.39254,0.85115,1.52655,0.57489,1.16704,2.16694,1.41979
1.37879,0.84378,1.51567,0.57439,1.15629,2.15869,1.43242
1.39092,0.85015,1.52705,0.57427,1.17129,2.17419,1.44192
1.38954,0.85103,1.52905,0.57514,1.17441,2.17907,1.44342
1.38942,0.85103,1.5248,0.57377,1.17391,2.17819,1.44304
1.37904,0.84403,1.51692,0.57589,1.16404,2.15757,1.43017
1.38754,0.84828,1.52442,0.57439,1.17116,2.17794,1.44067
1.38954,0.84915,1.52455,0.57327,1.17104,2.17807,1.44479
1.39104,0.8489,1.52605,0.57477,1.17466,2.17457,1.42867
1.37792,0.8424,1.51155,0.57552,1.16241,2.15882,1.43017
1.38854,0.84903,1.52555,0.57352,1.17154,2.17407,1.43954
1.38842,0.8494,1.52567,0.57402,1.17254,2.17732,1.44179
1.38929,0.8479,1.52467,0.57377,1.17304,2.16582,1.43292
1.37829,0.84178,1.51405,0.57414,1.16191,2.15732,1.43054
1.37679,0.84078,1.51367,0.57452,1.17191,2.17432,1.44167
1.38892,0.84765,1.52455,0.57389,1.17066,2.16869,1.44404
1.39129,0.84303,1.52792,0.57377,1.17166,2.17557,1.44292
1.37879,0.8419,1.51505,0.57464,1.16066,2.15644,1.42992
1.38679,0.84565,1.52405,0.57339,1.17091,2.17157,1.43867
1.39129,0.84828,1.52705,0.57464,1.16966,2.17719,1.43979
1.38917,0.84878,1.52767,0.57489,1.17254,2.17482,1.44142
1.37717,0.8399,1.51192,0.57502,1.16179,2.15532,1.42792
1.38042,0.84478,1.5228,0.57452,1.17041,2.17482,1.44204
1.38842,0.84603,1.5238,0.57489,1.16904,2.17582,1.44217
1.38979,0.8464,1.52567,0.57414,1.16666,2.16132,1.43429
1.37754,0.8404,1.51305,0.57489,1.16004,2.15819,1.43104
1.38817,0.8449,1.52367,0.57452,1.16754,2.17032,1.44017
1.39004,0.8474,1.52605,0.57352,1.16954,2.17232,1.44242
1.39079,0.8479,1.5273,0.57314,1.17079,2.17294,1.43942
1.37979,0.84028,1.51367,0.57477,1.16241,2.15507,1.42804
1.38917,0.8454,1.52517,0.57464,1.16829,2.17207,1.44142
1.39017,0.84628,1.52642,0.57452,1.17166,2.17594,1.43967
1.38842,0.84653,1.5243,0.57477,1.17241,2.17282,1.43967
1.37729,0.83903,1.51442,0.57539,1.16054,2.15407,1.42767
1.38942,0.8454,1.5233,0.57439,1.17016,2.17069,1.43629
1.38879,0.8464,1.52655,0.57364,1.17166,2.17244,1.44029
1.39117,0.8469,1.52755,0.57477,1.17079,2.17269,1.44192
1.37154,0.8384,1.51267,0.57539,1.16116,2.15794,1.42992
1.37792,0.83628,1.51092,0.57402,1.16854,2.17269,1.43942
1.38767,0.84453,1.5228,0.57539,1.17116,2.17107,1.44129
1.38892,0.84453,1.52467,0.57402,1.17004,2.17544,1.43642
1.37717,0.8384,1.51242,0.57527,1.16041,2.15807,1.42804
1.38767,0.8429,1.52267,0.57427,1.16766,2.17057,1.44079
1.39029,0.84528,1.52692,0.57527,1.16966,2.17344,1.44054
1.38854,0.84415,1.52392,0.57439,1.17166,2.17532,1.43854
1.37517,0.83578,1.51105,0.57464,1.15766,2.14694,1.42229
1.38704,0.84315,1.52455,0.57377,1.16966,2.16957,1.43617
1.38879,0.84215,1.52267,0.57489,1.16866,2.16382,1.43317
1.36904,0.83053,1.48517,0.57439,1.15704,2.15607,1.42617
1.37467,0.83578,1.5123,0.57427,1.16154,2.15357,1.42604
1.38579,0.84153,1.52292,0.57439,1.16966,2.17219,1.43692
1.38529,0.84303,1.52417,0.57464,1.17079,2.16957,1.43667
1.36204,0.83865,1.51467,0.57527,1.16229,2.15682,1.42742
1.37342,0.83453,1.51017,0.57452,1.15979,2.15107,1.43467
1.38654,0.84078,1.52255,0.57364,1.16854,2.17082,1.43642
1.38479,0.84153,1.5228,0.57489,1.17004,2.17069,1.43642
1.37129,0.8339,1.51255,0.57489,1.15966,2.15194,1.42617
1.37479,0.83428,1.51217,0.57402,1.15691,2.16569,1.43517
1.38417,0.83978,1.5223,0.57427,1.16966,2.16869,1.43079
1.38817,0.8419,1.52392,0.57339,1.16716,2.17144,1.43754
1.38779,0.84265,1.52505,0.57489,1.16854,2.17344,1.42804
1.37354,0.83328,1.51105,0.57414,1.15541,2.15382,1.42604
1.38354,0.84065,1.5233,0.57502,1.16679,2.16582,1.43654
1.38717,0.84115,1.52367,0.57427,1.16729,2.16707,1.43854
1.37217,0.83565,1.51317,0.57439,1.14929,2.13582,1.42229
1.37342,0.83303,1.50955,0.57464,1.15854,2.15194,1.42517
1.38267,0.83815,1.52055,0.57364,1.16779,2.16582,1.43354
1.38667,0.83915,1.5213,0.57402,1.16704,2.16994,1.43629
1.37679,0.83503,1.51467,0.57552,1.15829,2.15269,1.42354
1.37242,0.83165,1.50467,0.57514,1.15816,2.14857,1.43292
1.38467,0.8394,1.52255,0.57352,1.16791,2.16632,1.43367
1.38592,0.83965,1.52267,0.57464,1.16816,2.16669,1.43454
1.38542,0.84065,1.52292,0.57477,1.16279,2.17244,1.43654
1.37467,0.8309,1.50867,0.57477,1.15841,2.15382,1.42454
1.38229,0.83715,1.51892,0.57439,1.16816,2.16832,1.43267
1.38454,0.83978,1.52305,0.57452,1.16704,2.17132,1.43467
1.38554,0.83815,1.52117,0.57414,1.16691,2.15207,1.42404
1.37342,0.8294,1.50817,0.57414,1.15416,2.17007,1.44054
1.38917,0.84103,1.5288,0.57302,1.17454,2.18307,1.44604
1.36354,0.83103,1.5208,0.57427,1.16429,2.19169,1.43217
1.37217,0.8269,1.51005,0.57639,1.13291,2.14669,1.41904
1.37429,0.8304,1.51042,0.57527,1.15929,2.15094,1.42254
1.38417,0.83715,1.52267,0.57489,1.16791,2.16732,1.43429
1.38917,0.8419,1.52942,0.57414,1.17279,2.18007,1.44192
1.39454,0.84365,1.5298,0.57427,1.17616,2.18082,1.44404
1.37804,0.83603,1.51805,0.57489,1.16641,2.16169,1.43054
1.38954,0.84253,1.52917,0.57352,1.17279,2.17869,1.44267
1.38692,0.84353,1.52955,0.57352,1.17379,2.18044,1.44117
1.38704,0.8444,1.53255,0.57452,1.17154,2.16882,1.44004
1.37342,0.83465,1.51355,0.57327,1.15916,2.15107,1.42567
1.38217,0.83803,1.52305,0.57514,1.16641,2.16932,1.43404
1.38217,0.83815,1.52192,0.57464,1.16716,2.17157,1.43779
1.38579,0.83953,1.5153,0.57539,1.15191,2.10969,1.42904
1.37279,0.83415,1.51467,0.57389,1.16291,2.15269,1.42592
1.38379,0.84003,1.5173,0.57414,1.16916,2.17669,1.43879
1.38292,0.83978,1.52642,0.57427,1.17066,2.17332,1.43792
1.38454,0.8419,1.52842,0.57364,1.17116,2.17157,1.43929
1.37454,0.83428,1.5173,0.57377,1.16216,2.15344,1.42754
1.38129,0.8379,1.52292,0.57339,1.16566,2.16707,1.43492
1.38067,0.83853,1.52567,0.57402,1.16966,2.16544,1.43517
1.38504,0.84028,1.52655,0.57414,1.17041,2.16657,1.43779
1.38267,0.82953,1.51155,0.57464,1.16429,2.15494,1.42229
1.40542,0.84178,1.52955,0.57402,1.18429,2.17719,1.43842
1.41954,0.84878,1.54017,0.57427,1.19754,2.18519,1.44604
1.42767,0.85203,1.5468,0.57339,1.20329,2.19019,1.44992
1.41467,0.85203,1.54167,0.57514,1.20191,2.18169,1.44592
1.44279,0.8564,1.54242,0.57489,1.20616,2.19569,1.46192
1.46154,0.86915,1.5573,0.57314,1.22429,2.20344,1.46392
1.46942,0.8734,1.56492,0.57327,1.22741,2.20707,1.47017
1.45817,0.87003,1.55467,0.57389,1.21579,2.19494,1.45967
1.46692,0.8769,1.5663,0.57389,1.22391,2.20782,1.46867
1.47204,0.87878,1.56642,0.57464,1.22729,2.20882,1.47129
1.46992,0.87978,1.56292,0.57427,1.22554,2.20982,1.47279
1.45779,0.87315,1.5533,0.57514,1.21341,2.19257,1.45754
1.46517,0.87865,1.56167,0.57402,1.21966,2.20644,1.46717
1.46729,0.8784,1.5618,0.57477,1.21904,2.20457,1.46904
1.46479,0.88028,1.56355,0.57339,1.21566,2.20532,1.46729
1.45542,0.86453,1.54867,0.57514,1.20391,2.18657,1.45679
1.44879,0.86815,1.5448,0.57414,1.19941,2.18344,1.46442
1.45779,0.87603,1.55555,0.57552,1.20904,2.19882,1.46217
1.45992,0.87515,1.55667,0.57464,1.20529,2.20094,1.46217
1.43267,0.8639,1.5388,0.57389,1.19404,2.17619,1.44792
1.44442,0.86253,1.53805,0.57489,1.19129,2.19882,1.45592
1.45354,0.86815,1.5428,0.57377,1.20054,2.19657,1.45592
1.45117,0.86865,1.54855,0.57414,1.20091,2.19269,1.45342
1.44129,0.86003,1.5368,0.57439,1.18704,2.17619,1.44467
1.44092,0.85928,1.5363,0.57489,1.18729,2.17594,1.44404
1.45092,0.86403,1.54567,0.57414,1.19454,2.19544,1.45317
1.44692,0.86528,1.54842,0.57377,1.19266,2.18969,1.45029
1.44704,0.86303,1.53555,0.57514,1.18441,2.17244,1.44517
1.43329,0.85428,1.53155,0.57427,1.18254,2.16869,1.43942
1.44304,0.86165,1.54392,0.57389,1.19091,2.18369,1.44842
1.44417,0.86103,1.5443,0.57364,1.18866,2.18682,1.45054
1.43754,0.8464,1.53417,0.57402,1.18004,2.17007,1.44079
1.43254,0.8514,1.53017,0.57364,1.17866,2.16944,1.44854
1.43879,0.85703,1.54005,0.57477,1.18654,2.17707,1.44579
1.43792,0.85578,1.53905,0.57352,1.18754,2.18682,1.44829
1.44017,0.85603,1.54467,0.57352,1.18504,2.17469,1.43904
1.42604,0.8494,1.5308,0.57489,1.17641,2.16657,1.43592
1.43692,0.85515,1.53592,0.57389,1.18204,2.18019,1.44579
1.43842,0.85415,1.53955,0.57364,1.18691,2.17944,1.44429
1.43717,0.84615,1.53392,0.57377,1.16316,2.13157,1.41754
1.42592,0.84528,1.52442,0.57414,1.17504,2.16294,1.42617
1.43467,0.85153,1.5378,0.57352,1.18391,2.18294,1.44292
1.43754,0.85265,1.53955,0.57389,1.18429,2.18082,1.44554
1.41079,0.84615,1.52567,0.57389,1.16316,2.14919,1.42667
1.41804,0.84078,1.52167,0.57389,1.17441,2.15957,1.42654
1.43392,0.85053,1.53442,0.57377,1.17941,2.17119,1.43779
1.43192,0.84865,1.53292,0.57314,1.18191,2.17607,1.44017
1.43692,0.85128,1.53792,0.57327,1.17741,2.16569,1.42029
1.41954,0.84003,1.52042,0.57402,1.17066,2.15632,1.42304
1.43042,0.84503,1.53092,0.57527,1.17991,2.17032,1.43642
1.42704,0.8444,1.5283,0.57514,1.18054,2.17457,1.43792
1.42217,0.84165,1.52467,0.57564,1.17429,2.16194,1.43267
1.01166,1.07791,1.24766,0.55827,0.8969,1.91631,1.25166
1.01366,1.07816,1.24829,0.55864,0.89853,1.91931,1.25016
1.01203,1.07778,1.24791,0.55864,0.89865,1.91868,1.25116
1.01366,1.07828,1.24566,0.55889,0.89653,1.91956,1.25166
1.01253,1.07728,1.24841,0.55839,0.89815,1.91793,1.25004
1.01003,1.07403,1.24666,0.55827,0.89728,1.92031,1.25016
1.01228,1.07328,1.24041,0.55864,0.89853,1.91168,1.24504
1.00766,1.07066,1.24641,0.55877,0.89865,1.91981,1.24829
1.01178,1.07491,1.24591,0.55839,0.89778,1.91793,1.24966
1.01166,1.07541,1.24716,0.55877,0.89703,1.91806,1.24741
1.01303,1.07441,1.24566,0.55852,0.89553,1.91906,1.24891
1.01103,1.07366,1.23766,0.55914,0.8974,1.90906,1.24679
1.01153,1.07353,1.24154,0.55852,0.89865,1.92018,1.23879
1.01241,1.07416,1.24691,0.55852,0.8979,1.91706,1.24141
0.9824,1.06591,1.23454,0.55827,0.88365,1.90143,1.23366
0.98328,1.06666,1.23504,0.55827,0.88603,1.90781,1.23341
0.98278,1.06553,1.23441,0.55852,0.88553,1.90668,1.23191
0.98265,1.06541,1.23391,0.55864,0.88653,1.90706,1.23241
0.9799,1.06466,1.22991,0.55889,0.88378,1.90706,1.23341
0.98316,1.06516,1.23441,0.55864,0.8869,1.90768,1.23179
0.98303,1.06491,1.23466,0.55827,0.88653,1.90818,1.23216
0.98253,1.06428,1.23404,0.55839,0.88615,1.90606,1.23016
0.98228,1.06166,1.23266,0.55852,0.88653,1.90793,1.23179
0.98278,1.06316,1.23266,0.55839,0.88603,1.90693,1.23041
0.9819,1.06316,1.23329,0.55839,0.88615,1.90131,1.22816
0.98215,1.06241,1.23166,0.55839,0.88615,1.90318,1.22954
0.98028,1.05103,1.22654,0.55852,0.8854,1.90856,1.22879
0.9814,1.05928,1.23191,0.55877,0.88278,1.90618,1.22841
0.98253,1.06178,1.23266,0.55864,0.88678,1.90743,1.22841
0.98303,1.06166,1.23266,0.55852,0.8864,1.91006,1.23016
0.98278,1.06078,1.23254,0.55852,0.8864,1.90956,1.23029
0.98303,1.06216,1.23341,0.55889,0.8859,1.90993,1.23016
0.98265,1.06166,1.23254,0.55852,0.88778,1.91106,1.23041
0.9829,1.06228,1.23429,0.55977,0.88778,1.91181,1.22091
0.97415,1.05766,1.23229,0.55827,0.88665,1.90181,1.22904
0.9659,1.05678,1.22541,0.55852,0.88065,1.90281,1.22341
0.96828,1.05803,1.22716,0.55827,0.88128,1.90393,1.22329
0.96853,1.05803,1.22754,0.55902,0.88015,1.90268,1.21991
0.96765,1.05441,1.22316,0.55877,0.8804,1.90243,1.22029
0.96828,1.05741,1.22679,0.55877,0.8779,1.89656,1.22141
0.96853,1.05591,1.22679,0.55914,0.88003,1.90406,1.22229
0.96778,1.05553,1.22554,0.55864,0.8794,1.90443,1.22191
0.96403,1.05591,1.22529,0.55889,0.88028,1.90456,1.22191
0.96815,1.05578,1.22566,0.55839,0.88015,1.90006,1.22166
0.96503,1.05353,1.22554,0.55877,0.88053,1.90431,1.22041
0.9669,1.05528,1.22516,0.55877,0.88028,1.90443,1.22054
0.96715,1.05528,1.22566,0.55902,0.87878,1.90356,1.21704
0.96353,1.05441,1.22229,0.55902,0.87815,1.89918,1.21516
0.96678,1.05328,1.22416,0.55877,0.87965,1.90393,1.21404
0.9654,1.05303,1.22441,0.55889,0.87978,1.90193,1.21729
0.96653,1.05266,1.22404,0.55864,0.87915,1.90218,1.21729
0.96628,1.05328,1.22504,0.55864,0.87928,1.90406,1.21866
0.96565,1.05303,1.22441,0.55902,0.87553,1.90343,1.21879
0.96628,1.05228,1.22391,0.55877,0.8794,1.90481,1.21791
0.96553,1.05028,1.22141,0.56027,0.87853,1.90156,1.21491
1.27416,1.11878,1.21341,0.57202,0.8314,1.97294,1.35842
1.27429,1.12241,1.21379,0.57227,0.83228,1.97231,1.35842
1.27366,1.12216,1.21479,0.57239,0.83065,1.97281,1.35767
1.27291,1.12191,1.21404,0.57189,0.83015,1.97219,1.35892
1.26566,1.11991,1.21104,0.57202,0.83165,1.97469,1.35692
1.27316,1.12078,1.21204,0.57189,0.8314,1.96268,1.35554
1.27279,1.11953,1.20941,0.57177,0.83153,1.97369,1.35592
1.27116,1.11916,1.21154,0.57214,0.8314,1.97356,1.35554
1.27079,1.11891,1.21054,0.57177,0.83165,1.96994,1.35504
1.27204,1.11941,1.21054,0.57152,0.8299,1.97306,1.35642
1.26954,1.11828,1.21079,0.57152,0.83003,1.97331,1.35567
1.26916,1.12003,1.21191,0.57189,0.83003,1.96906,1.35654
1.26879,1.12028,1.21204,0.57202,0.83028,1.96931,1.35392
1.26941,1.12028,1.21129,0.57177,0.83015,1.96919,1.35554
1.26966,1.11903,1.20966,0.57139,0.82953,1.97194,1.35467
1.26666,1.11953,1.21104,0.57177,0.82953,1.96956,1.35292
1.26841,1.11803,1.21079,0.57139,0.8294,1.96931,1.35492
1.26604,1.11741,1.20804,0.57114,0.83053,1.96806,1.35217
1.26466,1.11703,1.20816,0.57189,0.82628,1.97094,1.35229
1.26454,1.11666,1.20754,0.57114,0.82978,1.96719,1.35179
1.26391,1.11866,1.20954,0.57177,0.82878,1.96931,1.35104
1.26304,1.11728,1.20766,0.57164,0.82978,1.96656,1.35079
1.26379,1.11653,1.20716,0.57177,0.82928,1.96781,1.35279
1.26279,1.11666,1.20729,0.57114,0.82953,1.96681,1.35292
1.26191,1.11828,1.20854,0.57177,0.8294,1.96631,1.35042
1.26091,1.11803,1.20829,0.57177,0.82828,1.96543,1.35204
1.26216,1.11778,1.20729,0.57102,0.82603,1.96443,1.34917
1.26141,1.11741,1.20741,0.57139,0.82728,1.96381,1.35092
1.25966,1.11541,1.20554,0.57152,0.82815,1.96568,1.34854
1.25841,1.11728,1.20654,0.57114,0.82828,1.96393,1.34879
1.25804,1.11703,1.20641,0.57089,0.82665,1.96293,1.35029
1.25716,1.11503,1.20429,0.57164,0.82753,1.96318,1.34904
1.25591,1.11628,1.20404,0.57077,0.82703,1.96143,1.34729
1.25716,1.11516,1.20416,0.57127,0.82565,1.96543,1.34892
1.25741,1.11591,1.20466,0.57164,0.82553,1.96343,1.34929
1.25616,1.11478,1.20341,0.57114,0.82553,1.96468,1.34829
1.25604,1.11428,1.20254,0.57102,0.82628,1.96456,1.34629
1.25491,1.11603,1.20454,0.57089,0.8249,1.96081,1.34767
1.25204,1.11541,1.20366,0.57114,0.82478,1.96331,1.34779
1.25129,1.11503,1.20066,0.57102,0.82503,1.95893,1.34204
1.25279,1.11528,1.20304,0.57102,0.82465,1.95918,1.34617
1.25216,1.11328,1.20116,0.57102,0.82503,1.96193,1.34429
1.24916,1.11303,1.20066,0.57114,0.82403,1.96156,1.34504
1.24841,1.11253,1.19991,0.57102,0.82453,1.95793,1.34304
1.24816,1.11428,1.20216,0.57089,0.82353,1.95831,1.34329
1.24791,1.11391,1.20116,0.57089,0.8249,1.95993,1.34267
1.24866,1.11453,1.20154,0.57089,0.82478,1.95681,1.34317
1.24804,1.11253,1.19954,0.57102,0.8244,1.96031,1.34192
1.24541,1.11216,1.19829,0.57077,0.82415,1.95981,1.34304
1.24479,1.11216,1.19904,0.57089,0.8239,1.95906,1.34117
1.24366,1.11353,1.20016,0.57102,0.82328,1.95668,1.34042
1.24404,1.11328,1.20004,0.57064,0.82315,1.95306,1.34104
1.24266,1.11303,1.19954,0.57077,0.82328,1.95431,1.33992
1.24366,1.11091,1.19766,0.57114,0.82178,1.95731,1.34242
1.24129,1.11116,1.19779,0.57102,0.82128,1.95668,1.34204
1.24054,1.11166,1.19729,0.57102,0.82278,1.95456,1.33967
1.24066,1.11116,1.19729,0.57077,0.82278,1.95431,1.34192
1.23991,1.11303,1.19904,0.57052,0.8224,1.95343,1.33992
1.23841,1.11328,1.19916,0.57077,0.82165,1.95406,1.34117
1.23891,1.11116,1.19654,0.57052,0.8224,1.95368,1.34117
1.23766,1.11153,1.19629,0.57089,0.8219,1.95556,1.33804
1.23854,1.11228,1.19741,0.57014,0.82003,1.95481,1.34017
1.23629,1.11028,1.19554,0.57077,0.82003,1.95481,1.33992
1.23579,1.11053,1.19266,0.57077,0.8209,1.95343,1.33754
1.23504,1.11191,1.19679,0.57064,0.8199,1.95018,1.33717
1.23491,1.11141,1.19454,0.57052,0.82065,1.95093,1.33717
1.23329,1.11153,1.19629,0.57027,0.81978,1.95081,1.33767
1.23341,1.10966,1.19466,0.57052,0.8204,1.95118,1.33817
1.23216,1.11041,1.19491,0.57064,0.81978,1.95318,1.33629
1.23166,1.11141,1.19454,0.57089,0.81978,1.94968,1.33667
1.23091,1.10953,1.19316,0.57089,0.81953,1.95193,1.33792
1.23004,1.11141,1.19304,0.57052,0.8194,1.95006,1.33567
1.23116,1.10903,1.19466,0.57027,0.81752,1.95168,1.33517
1.23041,1.10928,1.19229,0.57027,0.81752,1.95143,1.33654
1.22941,1.10891,1.19154,0.57064,0.81852,1.95156,1.33442
1.22691,1.10841,1.19179,0.57039,0.81765,1.95056,1.33342
1.22666,1.10816,1.19104,0.57014,0.8179,1.94656,1.33342
1.22779,1.10991,1.19266,0.57014,0.81627,1.94968,1.33292
1.22754,1.11016,1.19304,0.57014,0.8164,1.94606,1.33354
1.22579,1.10966,1.19229,0.57052,0.81602,1.94818,1.33442
1.22391,1.10728,1.18991,0.57052,0.81702,1.94581,1.33417
1.22166,1.10941,1.19141,0.57014,0.8169,1.94543,1.33117
1.22441,1.10853,1.19079,0.57014,0.81502,1.94756,1.33354
1.22366,1.10703,1.18904,0.57002,0.81502,1.94756,1.33304
1.22254,1.10666,1.18804,0.57014,0.8159,1.94656,1.33092
1.22004,1.10841,1.19029,0.57014,0.81565,1.94381,1.33029
1.22029,1.10853,1.18916,0.57039,0.8144,1.94393,1.33229
1.21891,1.10641,1.18754,0.56964,0.8154,1.94318,1.33204
1.21841,1.10803,1.18741,0.57027,0.81527,1.94268,1.32904
1.21854,1.10828,1.18704,0.57039,0.81527,1.94281,1.32942
1.21941,1.10853,1.18941,0.57002,0.81327,1.94393,1.33154
1.21854,1.10628,1.18704,0.57002,0.81377,1.94506,1.33129
1.21766,1.10603,1.18666,0.57014,0.81477,1.94331,1.32867
1.21691,1.10753,1.18791,0.57014,0.81315,1.94043,1.32792
1.21591,1.10741,1.18854,0.56939,0.81302,1.94418,1.33004
1.21404,1.10691,1.18766,0.57002,0.8139,1.93968,1.32742
1.21016,1.10691,1.18554,0.56989,0.81402,1.94043,1.32717
1.21491,1.10553,1.18741,0.56939,0.81252,1.94343,1.32942
1.21466,1.10703,1.18741,0.56927,0.81377,1.94031,1.32667
1.21179,1.10653,1.18691,0.57077,0.81352,1.93981,1.32667
1.21141,1.10528,1.18554,0.57002,0.81377,1.93993,1.32617
1.20516,1.10453,1.18516,0.56914,0.81352,1.94256,1.32629
1.21004,1.10503,1.18429,0.57002,0.81327,1.93893,1.32592
1.21129,1.10616,1.18466,0.56977,0.81165,1.93843,1.32729
1.21029,1.10441,1.18604,0.56964,0.81165,1.94143,1.32754
1.20816,1.10441,1.18366,0.56989,0.81252,1.93818,1.32654
1.20741,1.10616,1.18479,0.57002,0.8124,1.93818,1.32529
1.20854,1.10591,1.18491,0.56952,0.81115,1.94068,1.32642
1.20841,1.10453,1.18304,0.56939,0.8114,1.93868,1.32642
1.20554,1.10403,1.18266,0.56939,0.81052,1.93993,1.32542
1.20554,1.10603,1.18429,0.56989,0.81065,1.93706,1.32567
1.20529,1.10616,1.18441,0.56939,0.81102,1.93593,1.32392
1.20616,1.10616,1.18441,0.56914,0.81127,1.93631,1.32429
1.20566,1.10553,1.18429,0.56952,0.81027,1.93906,1.32554
1.20316,1.10528,1.18366,0.56952,0.81127,1.93618,1.32342
1.20441,1.10578,1.18254,0.56902,0.8109,1.93506,1.32304
1.20291,1.10566,1.18354,0.56889,0.80965,1.93543,1.32504
1.20129,1.10366,1.18154,0.56964,0.81065,1.93793,1.32254
1.20179,1.10353,1.18179,0.56952,0.81052,1.93493,1.32204
1.20229,1.10341,1.18029,0.56952,0.81002,1.93781,1.32217
1.19941,1.10353,1.18029,0.56939,0.81015,1.93781,1.32292
1.19891,1.10341,1.17991,0.56914,0.81015,1.93393,1.32167
1.19766,1.10353,1.18066,0.56977,0.8104,1.93431,1.32104
1.20016,1.10391,1.18079,0.56914,0.80865,1.93681,1.32329
1.19691,1.10328,1.17991,0.56927,0.8084,1.93643,1.32229
1.19641,1.10428,1.18029,0.56902,0.80952,1.93293,1.31979
1.19716,1.10278,1.17929,0.56939,0.8084,1.93568,1.32192
1.19429,1.10266,1.17904,0.56914,0.80877,1.93493,1.31992
1.19629,1.10353,1.17991,0.56914,0.8074,1.93481,1.32179
1.19604,1.10253,1.17866,0.56914,0.80727,1.93293,1.32142
1.19516,1.10253,1.17841,0.56864,0.8069,1.93331,1.32067
1.19229,1.10366,1.17954,0.56952,0.80665,1.92943,1.31867
1.19066,1.10303,1.17891,0.56939,0.80665,1.92981,1.32042
1.19241,1.10228,1.17741,0.56952,0.80627,1.93318,1.32029
1.19141,1.10153,1.17691,0.56877,0.80727,1.93156,1.31704
1.19004,1.10241,1.17754,0.56927,0.80715,1.93181,1.31717
1.18929,1.10216,1.17729,0.56902,0.8069,1.92881,1.31704
1.19079,1.10053,1.17579,0.56889,0.8054,1.93181,1.31879
1.18779,1.10053,1.17529,0.56952,0.80515,1.93093,1.31654
1.18716,1.09966,1.17491,0.56902,0.8059,1.92743,1.31554
1.18629,1.10203,1.17654,0.56877,0.80502,1.92693,1.31517
1.18691,1.10191,1.17641,0.56964,0.8044,1.92668,1.31704
1.18466,1.10003,1.17416,0.56927,0.80515,1.92668,1.31679
1.18454,1.10166,1.17591,0.56877,0.80502,1.92656,1.31454
1.18529,1.10191,1.17616,0.56927,0.80552,1.92618,1.31479
1.18316,1.10178,1.17591,0.56902,0.80452,1.92581,1.31592
1.18554,1.10178,1.17504,0.56914,0.80377,1.92618,1.31504
1.18416,1.10166,1.17566,0.56902,0.80315,1.92868,1.31604
